accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.5292079207920792,0.5456830277942046,0.6869532849432347,0.6082227898162643,0.03910382075432969,0.002381365280598402,0.048799234426355524,0.03861021623015404,-1.0027482509613037,0.5321782178217822,0.13004850688939112,1.0243163,-96.277794,-99.66854,A10,concat,0,456,"[""price"", ""news"", ""social""]",23116,6372,10100,19683,0.030717972851928066,32,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",170.85351395606995
0.5417724088924982,0.5471104115133798,0.9091928251121076,0.6831391267724274,0.023350017731296982,0.000525901501532644,0.02293254241318751,0.01750277727842331,-0.00788736343383789,0.5429905593340778,1.3569972392206744,1.2459567,1.7291868e+09,-41.15842,A10,concat,1,456,"[""price"", ""news"", ""social""]",30474,9112,9851,19683,0.058792568512139994,42,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",300.508740901947
0.4995490530113238,0.5085514381964239,0.7657042528287163,0.6111803176580505,-0.0189531901828737,0.0006166359526105225,0.02483215561747555,0.01835169829428196,-0.10610604286193848,0.5130774626716104,-0.20654932965176367,0.9668802,-99.73113,-99.8935,A10,concat,2,456,"[""price"", ""news"", ""social""]",38468,10972,9979,19683,0.03300023223722521,37,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",341.2472379207611
0.5148088853311987,0.5173109600679694,0.941256038647343,0.6676718525118224,-0.00403652136187473,0.0006556053413078189,0.025604791374034253,0.019414188340306282,-0.24410319328308105,0.5166099659795877,0.5893384253901873,1.0988412,35644.766,-68.67003,A10,concat,3,456,"[""price"", ""news"", ""social""]",46657,12721,9994,19683,0.002931574383084095,33,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",363.65652108192444
0.5057598582188746,0.5242662016855565,0.7522935779816514,0.6179140263743792,-0.025012173208811425,0.0003667610289994627,0.019151005952676815,0.014869914390146732,-0.009639620780944824,0.5228178998670802,0.5535893676173653,1.0928618,787.60583,-40.23904,A10,concat,4,456,"[""price"", ""news"", ""social""]",54070,15339,4514,19683,0.0237854353635572,111,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",1330.6714141368866
0.5107920792079208,0.5443896424167695,0.49302065884980456,0.5174333430999121,0.02397958611402501,0.0011917827650904655,0.0345222068398077,0.023460786789655685,-0.0022993087768554688,0.5191089108910891,0.055324947684689256,1.0102731,-99.172615,-99.85844,A10,gated_cross_attention,0,42,"[""price"", ""news"", ""social""]",23116,6372,10100,32355,0.02854726741639459,96,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",604.3062348365784
0.5427875342604812,0.5512944592305831,0.851457399103139,0.6692612718460861,0.03667352903736927,0.00052899174625054,0.022999820569964018,0.01788467913866043,-0.013809800148010254,0.4635062430210131,-1.1249192889074826,0.8333736,-100.0,-100.0,A10,gated_cross_attention,1,42,"[""price"", ""news"", ""social""]",30474,9112,9851,32355,0.05241979004993024,43,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",370.2087140083313
0.4951397935664896,0.5063055316709659,0.6892313694888802,0.583773959021811,-0.022494725681720933,0.0005583845777437091,0.023630162456989352,0.01823374070227146,-0.0016162395477294922,0.5079667301332799,-0.2549729571299509,0.9592754,-99.86844,-99.95098,A10,gated_cross_attention,2,42,"[""price"", ""news"", ""social""]",38468,10972,9979,32355,0.038555294114750505,42,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",453.1862618923187
0.5023013808284971,0.5175791499037957,0.5717874396135265,0.543334557473375,-0.0005357222140149811,0.0005275509902276099,0.02296847818701992,0.018043776974081993,-0.0011020898818969727,0.5172103261957174,0.6177556592877208,1.1038473,53809.7,-67.96507,A10,gated_cross_attention,3,42,"[""price"", ""news"", ""social""]",46657,12721,9994,32355,0.004294296847949434,44,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",564.6879608631134
0.5055383252104564,0.5296640457469621,0.6180150125104253,0.5704387990762124,-0.004022785223956268,0.00036584577173925936,0.0191270952248181,0.014927097596228123,-0.0071201324462890625,0.5239255649091714,0.5374077283596521,1.0900286,711.6062,-40.09937,A10,gated_cross_attention,4,42,"[""price"", ""news"", ""social""]",54070,15339,4514,32355,0.017407251643530443,82,1,0.005,64,30,1.0,64,0.0001,0.5,"[""price""]",1227.9357600212097
