accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,best_val_mcc,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,sequence_modalities,elapsed_s
0.5151090654392636,0.5563163300239644,0.3140096618357488,0.40143280632411066,0.049521528542342735,0.0005992540973238647,0.024479667018239133,0.01899486593902111,-0.1371687650680542,0.5171102661596958,0.41902086049932463,1.0693111,2949.8198,-70.9805,A5,mha,3,42,"[""price"", ""macro"", ""social""]",45822,12721,9994,129443,0.015838406063391333,113,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1674.440311908722
0.46876384581302616,0.0,0.0,0.0,0.0,0.00037734259967692196,0.019425308226046812,0.015127222053706646,-0.03876924514770508,0.49202481169694284,-0.18309948330803322,0.97105795,-83.686676,-90.86913,A5,mha,4,42,"[""price"", ""macro"", ""social""]",53235,15339,4514,129443,0.03698787437367092,74,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1315.0280389785767
0.5117821782178218,0.5308056872037915,0.7087288293318444,0.6069976886905236,-0.0036857060723326407,0.0012771772453561425,0.03573761667145898,0.023903725668787956,-0.07411682605743408,0.5214851485148515,-0.29451814684504185,0.9470408,-99.99967,-99.99987,A5,mha,0,123,"[""price"", ""macro"", ""social""]",22281,6372,10100,129443,0.05193713344358419,41,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",309.9765303134918
0.49456907928129124,0.5601418897129958,0.3245515695067265,0.4109783508813439,0.022923477476136454,0.0008746444364078343,0.029574388183153246,0.023087410256266594,-0.6762512922286987,0.49071160288295607,-0.3193185230709785,0.9495875,-99.92216,-99.93184,A5,mha,1,123,"[""price"", ""macro"", ""social""]",29639,9112,9851,129443,0.023342547961188894,31,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",313.9539909362793
0.5078665196913519,0.5262643537747373,0.4202106905969567,0.46729580214773836,0.020998014244481986,0.0005761149805039167,0.02400239530763371,0.01828186959028244,-0.033420562744140625,0.5270067140996092,0.6446851798989934,1.1108594,89192.086,-72.17809,A5,mha,2,123,"[""price"", ""macro"", ""social""]",37633,10972,9979,129443,0.05282255756566808,72,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",919.595623254776
0.5139083450070042,0.545480631276901,0.36734299516908214,0.43903002309468825,0.04051895667024824,0.0005311883869580925,0.023047524529937972,0.018009401857852936,-0.008004546165466309,0.523013808284971,0.4982968418752445,1.082956,9315.609,-85.93019,A5,mha,3,123,"[""price"", ""macro"", ""social""]",45822,12721,9994,129443,0.022608609806518392,64,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",989.163058757782
0.4873726185201595,0.5456521739130434,0.20934111759799834,0.3025919228450874,0.014616028421999402,0.0007428533863276243,0.027255336841206425,0.021173303946852684,-1.0449671745300293,0.5039875941515286,0.2149271862231488,1.0350755,40.700268,-74.46987,A5,mha,4,123,"[""price"", ""macro"", ""social""]",53235,15339,4514,129443,0.025285279756890156,36,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",646.3542540073395
0.5035643564356436,0.5315743183817062,0.5624418388237483,0.5465726171097848,-0.0009230331472750899,0.0021702670492231846,0.04658612507199096,0.032940518110990524,-0.8252127170562744,0.5274257425742575,0.9835709145050552,1.1994412,6.070964e+08,-69.008865,A5,mha,0,456,"[""price"", ""macro"", ""social""]",22281,6372,10100,129443,0.03947539399924813,32,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",242.39564609527588
0.4825905999390925,0.5939572586588062,0.15059790732436473,0.2402742584587867,0.04065198741530543,0.0005370902945287526,0.02317520861888308,0.017894702032208443,-0.02933061122894287,0.4859405136534362,-0.4546029740972801,0.92900205,-99.988655,-99.99263,A5,mha,1,456,"[""price"", ""macro"", ""social""]",29639,9112,9851,129443,-0.0031279456761864155,54,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",546.5254442691803
0.4791061228580018,0.4832246039142591,0.20230198985563794,0.2852035203520352,-0.03189256478153503,0.0005587295745499432,0.023637461254329816,0.018217846751213074,-0.0022350549697875977,0.5110732538330494,-0.14693106921922774,0.97632563,-99.334755,-99.74934,A5,mha,2,456,"[""price"", ""macro"", ""social""]",37633,10972,9979,129443,0.048738076474218045,39,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",497.3459029197693
0.5182109265559336,0.5475435816164818,0.40057971014492755,0.46267157683294274,0.04646836112087751,0.0005250428221188486,0.022913812910968105,0.01791415736079216,0.0036574602127075195,0.5275165099059436,0.7627736712682517,1.1297529,444227.84,-66.39483,A5,mha,3,456,"[""price"", ""macro"", ""social""]",45822,12721,9994,129443,0.022262178219854014,96,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1482.1476819515228
0.4882587505538325,0.5748299319727891,0.1409507923269391,0.22638981915606163,0.033807819046149865,0.000376108248019591,0.019393510461481463,0.014941835775971413,-0.03537118434906006,0.49889233495790875,-0.18475359375052172,0.9708003,-83.82096,-90.77766,A5,mha,4,456,"[""price"", ""macro"", ""social""]",53235,15339,4514,129443,0.04282686142365888,81,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1442.7571728229523
0.5022772277227723,0.5453830010493179,0.3869346733668342,0.45269461077844314,0.02091394526004239,0.0011892548063769937,0.03448557388788816,0.023410968482494354,-0.00017333030700683594,0.5358415841584159,0.3767576386577288,1.0720904,802.33966,-97.87433,A6,concat,0,42,"[""price"", ""social""]",22281,6372,10100,120291,0.02160490828403422,56,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",356.64330434799194
0.5187290630392853,0.548438243221817,0.6463004484304933,0.5933613517454327,0.013773924729333021,0.0005220278981141746,0.022847929843077132,0.017709221690893173,-0.0004636049270629883,0.5425845091868846,1.3049914380094518,1.2354926,8.2896314e+08,-60.77155,A6,concat,1,42,"[""price"", ""social""]",29639,9112,9851,120291,0.032790873649878316,55,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",466.31547117233276
0.48632127467682135,0.5,0.3291065158017948,0.39694117647058824,-0.019560246925250067,0.0005711237899959087,0.023898196375373368,0.01837776228785515,-0.02446746826171875,0.4975448441727628,-0.2987691321776704,0.95244867,-99.92919,-99.957016,A6,concat,2,42,"[""price"", ""social""]",37633,10972,9979,120291,0.03307858401302287,61,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",662.7457950115204
0.49349609765859515,0.5168707076739325,0.3344927536231884,0.4061473486625997,-0.0013354690148350587,0.0005310220294632018,0.023043915237285564,0.018043389543890953,-0.00768887996673584,0.5168100860516309,0.6657372957057055,1.1123519,107967.41,-68.10152,A6,concat,3,42,"[""price"", ""social""]",45822,12721,9994,120291,0.02339286914096303,105,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",1366.543113231659
0.5143996455471865,0.5472043996333639,0.49791492910758967,0.5213973799126638,0.030952763773249507,0.0003655159380286932,0.01911847112163243,0.014887002296745777,-0.006212115287780762,0.5230394328754985,0.47573888724575125,1.0792981,480.30194,-68.88951,A6,concat,4,42,"[""price"", ""social""]",53235,15339,4514,120291,0.021878073292922157,54,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",825.0740060806274
0.5163366336633664,0.5556061987237921,0.453750232644705,0.499538981661715,0.04150014125972957,0.0011886078864336014,0.03447619303858246,0.0234527550637722,0.00037086009979248047,0.5289108910891089,0.12476510518948729,1.023317,-96.61043,-99.43878,A6,concat,0,123,"[""price"", ""social""]",22281,6372,10100,120291,0.03054430709289804,54,20,0.005,64,30,1.0,64,0.0001,0.5,"[""price"", ""social""]",343.3948359489441
