accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.5238613861386139,0.5498938428874734,0.5784477945281965,0.5638095238095238,0.04046903045904298,0.001253857626579702,0.03540985211180219,0.023722002282738686,-0.05450475215911865,0.5202970297029703,0.003949365076471942,1.0007299,9.05155,-93.90394,0.01985041828092108,A3,concat,0,456,"[""price"", ""news""]",22281,6372,10100,114851,33,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",202.71724820137024
0.5304030047710893,0.5483742004264393,0.7688714499252616,0.6401680149346609,0.01823228912705018,0.0005231390823610127,0.02287223387343293,0.017690250650048256,-0.0025932788848876953,0.5375088823469698,1.2170845374123782,1.2180068,3.149036e+09,-40.02291,0.051358214715206546,A3,concat,1,456,"[""price"", ""news""]",29639,9112,9851,114851,36,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",283.3860750198364
0.5052610482012225,0.5111609779142553,0.8443230589153335,0.6367983520929891,-0.011920476558676745,0.0005680235335603356,0.02383324429364025,0.018221281468868256,-0.018906354904174805,0.5113738851588335,-0.15687172847327358,0.97474444,-90.25485,-96.806015,0.034088612373908894,A3,concat,2,456,"[""price"", ""news""]",37633,10972,9979,114851,45,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",394.0525071620941
0.5033019811887133,0.5144540347992875,0.7256038647342995,0.6020522687189354,-0.011055140592592159,0.0005473820492625237,0.02339619732483302,0.01826421730220318,-0.0387343168258667,0.5096057634580748,0.38145271441939016,1.0629053,24757.621,-83.33815,0.002624325332377164,A3,concat,3,456,"[""price"", ""news""]",45822,12721,9994,114851,111,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",1193.1600341796875
0.5039875941515286,0.5229569737222062,0.7552126772310258,0.6179832793038731,-0.03011558963263334,0.00037335080560296774,0.019322287794227882,0.01501463633030653,-0.02778041362762451,0.5177226406734603,0.2315922568990304,1.0378463,251.10016,-63.91825,0.009314574593778309,A3,concat,4,456,"[""price"", ""news""]",53235,15339,4514,114851,61,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",765.7619681358337
0.5205940594059406,0.5437469105289174,0.6141820212171971,0.5768222338751966,0.028935265034941145,0.0011945046717301011,0.034561606903182336,0.023381663486361504,-0.004588484764099121,0.5334653465346535,0.2522273375229023,1.0477016,25193.984,-88.755585,0.03022011098340939,A7,concat,0,42,"[""price""]",22281,6372,10100,61283,86,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",384.30378437042236
0.528271241498325,0.5522454424188529,0.6961883408071748,0.6159186709645426,0.026491013127845388,0.0005216883146204054,0.02284049724985,0.017695467919111252,0.00018721818923950195,0.5427875342604812,1.302548364062558,1.2350035,1.0502584e+10,-51.251526,0.0487664217163983,A7,concat,1,42,"[""price""]",29639,9112,9851,61283,73,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",437.1507902145386
0.49944884256939576,0.5110548523206752,0.5907140070230199,0.5480047054565198,-0.006346549800189282,0.0005659686867147684,0.023790096399862872,0.01828582212328911,-0.015220403671264648,0.508267361459064,-0.08660566152951542,0.9859771,-72.34894,-94.945114,0.034361300672436465,A7,concat,2,42,"[""price""]",37633,10972,9979,61283,60,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",487.93923687934875
0.5158094856914148,0.52680280791321,0.6380676328502416,0.5771213842523814,0.023340542172050102,0.0005275840521790087,0.02296919790020994,0.018033750355243683,-0.0011647939682006836,0.5183109865919552,0.5162114953180306,1.0860634,174061.94,-68.158554,0.02718285892651874,A7,concat,3,42,"[""price""]",45822,12721,9994,61283,81,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",790.9342532157898
0.5035445281346921,0.531949531949532,0.5450375312760634,0.5384140061791967,0.001562370871408493,0.000365337822586298,0.019113812350923035,0.01490841805934906,-0.0057218074798583984,0.5254762959680992,0.5240108575023852,1.0876884,1612.2911,-63.009525,0.030487125544027657,A7,concat,4,42,"[""price""]",53235,15339,4514,61283,76,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",874.2548820972443
0.5207920792079208,0.538639988400754,0.6914200632793598,0.6055419722901385,0.01958539594585928,0.001250285655260086,0.03535937860398689,0.024291256442666054,-0.051500678062438965,0.4784158415841584,0.1934497560325758,1.0363853,6868.3877,-88.60045,0.023423119047485414,A7,concat,0,123,"[""price""]",22281,6372,10100,61283,37,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",179.0891718864441
0.5237031773424018,0.5546900894928737,0.625373692077728,0.5879149833128403,0.028762053420153772,0.0005216558929532766,0.022839787497988605,0.017711970955133438,0.0002493858337402344,0.543092071870876,1.4673786223598082,1.2684639,1.0671584e+11,-37.67368,0.034103455431268276,A7,concat,1,123,"[""price""]",29639,9112,9851,61283,66,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",423.6736571788788
0.48842569395731034,0.5017255546425636,0.5955911041747952,0.5446436535545447,-0.029895650977808243,0.0006265967385843396,0.02503191440110683,0.019106857478618622,-0.12397336959838867,0.4896282192604469,0.3726490260140804,1.0626512,25111.645,-68.32531,0.0356050632863442,A7,concat,2,123,"[""price""]",37633,10972,9979,61283,33,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",269.02384901046753
0.52171302781669,0.5284705203978665,0.7084057971014492,0.6053500660501981,0.03213618167431109,0.0005272867856547236,0.022962726006611752,0.018076542764902115,-0.0006006956100463867,0.5089053432059235,0.4745788824770327,1.0788555,95357.445,-57.775585,0.0004568792948453725,A7,concat,3,123,"[""price""]",45822,12721,9994,61283,44,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",429.5433340072632
0.5099689853788214,0.5303129074315515,0.6784820683903253,0.5953165020124406,-0.002694886351718692,0.0003642556257545948,0.019085482067650133,0.014937501400709152,-0.0027426481246948242,0.5194949047408064,0.2559139770316731,1.041903,300.58694,-43.789,0.021158488713782793,A7,concat,4,123,"[""price""]",53235,15339,4514,61283,44,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",501.16454815864563
0.5242574257425743,0.5509691313711415,0.5713753954959985,0.5609867519415258,0.0422156098311523,0.0011882423423230648,0.034470891231922984,0.023404892534017563,0.0006782412528991699,0.5341584158415842,0.2153199160372784,1.0405815,11158.174,-90.362206,0.024962273710990586,A7,concat,0,456,"[""price""]",22281,6372,10100,61283,61,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",292.27128195762634
0.527560653740737,0.550904317386231,0.7057174887892377,0.6187745740498034,0.023112207458690543,0.0005226165521889925,0.022860808213818525,0.017737453803420067,-0.001591801643371582,0.5392345954725408,1.163841232197169,1.2075378,1.485744e+09,-43.63277,0.052265936882458994,A7,concat,1,456,"[""price""]",29639,9112,9851,61283,55,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",353.9258589744568
0.48882653572502255,0.5018144868631151,0.6744049941474834,0.5754473574698293,-0.03544306700161049,0.0006216832553036511,0.024933576865416866,0.01853596232831478,-0.11515986919403076,0.512175568694258,-0.13398846038081888,0.9783884,-86.31386,-96.19342,0.04330305709697408,A7,concat,2,456,"[""price""]",37633,10972,9979,61283,34,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",276.70452189445496
0.5203121873123875,0.5226920786182251,0.8479227053140097,0.6467207074428887,0.02238388813183556,0.0005281158955767751,0.02298077230157366,0.018020370975136757,-0.0021740198135375977,0.5189113468080848,0.637534552251757,1.1073451,1.0034521e+06,-62.98058,0.013678282288077671,A7,concat,3,456,"[""price""]",45822,12721,9994,61283,41,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",407.84997606277466
0.5070890562693842,0.5336444963049397,0.5721434528773979,0.5522237874823909,0.005551520559733581,0.0003659950743895024,0.019130997736383284,0.014880754984915257,-0.0075310468673706055,0.5292423571112096,0.5273738098198236,1.0882754,1643.7524,-46.425365,0.02309877710705471,A7,concat,4,456,"[""price""]",53235,15339,4514,61283,43,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",489.2569088935852
