accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.521980198019802,0.5465414175918019,0.595570444816676,0.5700035625222658,0.0342722411907363,0.001289396197535,0.0359081633829286,0.0240124091506004,-0.08439302444458,0.5238613861386139,0.0317764679666565,1.0058876,100.8081,-96.14254,0.0152906404297585,A3,concat,0,456,"[""price"", ""news""]",22281,6372,10100,114851,32,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",192.4334781169891
0.5301999796974927,0.5490514905149051,0.7571001494768311,0.6365064404649702,0.0199713102203032,0.0005227527581155,0.0228637870466712,0.0176561642438173,-0.0018527507781982,0.5433966094812709,1.3644589282776869,1.2474653,25108328000.0,-36.63562,0.0525564098648996,A3,concat,1,456,"[""price"", ""news""]",29639,9112,9851,114851,40,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",325.0240669250488
0.500150315662892,0.5101620029455081,0.6757705813499805,0.5814031554212823,-0.0102668753315977,0.0005867453874088,0.0242228278161093,0.018522584810853,-0.052489161491394,0.5028559975949494,-0.2764617416533522,0.9559198,-98.347755,-99.43917,0.0391745851573027,A3,concat,2,456,"[""price"", ""news""]",37633,10972,9979,114851,75,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",744.22780418396
0.5071042625575345,0.5190570947497322,0.6552657004830917,0.5792620430474889,0.0034270589891618,0.0005296254530549,0.0230135927889346,0.0180387273430824,-0.0050386190414428,0.5192115269161497,0.7428565747843208,1.126159,4583986.0,-78.3133,-0.0062089410759433,A3,concat,3,456,"[""price"", ""news""]",45822,12721,9994,114851,49,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",584.5102007389069
0.5214887018165707,0.534234752589183,0.774395329441201,0.6322778345250255,0.0109960991222864,0.0003665924596134,0.0191466043885974,0.0148737905547022,-0.0091756582260131,0.5212671688081524,0.2457066387990371,1.0401984,279.0214,-63.700615,0.0043401385828921,A3,concat,4,456,"[""price"", ""news""]",53235,15339,4514,114851,44,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",585.696346282959
0.5205940594059406,0.5437469105289174,0.6141820212171971,0.5768222338751966,0.0289352650349411,0.0011945046717301,0.0345616069031823,0.0233816634863615,-0.0045884847640991,0.5334653465346535,0.2522273375229023,1.0477016,25193.984,-88.755585,0.0302201109834093,A7,concat,0,42,"[""price""]",22281,6372,10100,61283,86,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",450.5564777851105
0.528271241498325,0.5522454424188529,0.6961883408071748,0.6159186709645426,0.0264910131278453,0.0005216883146204,0.02284049724985,0.0176954679191112,0.0001872181892395,0.5427875342604812,1.302548364062558,1.2350035,10502584000.0,-51.251526,0.0487664217163983,A7,concat,1,42,"[""price""]",29639,9112,9851,61283,73,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",528.7547380924225
0.4994488425693957,0.5110548523206752,0.5907140070230199,0.5480047054565198,-0.0063465498001892,0.0005659686867147,0.0237900963998628,0.0182858221232891,-0.0152204036712646,0.508267361459064,-0.0866056615295154,0.9859771,-72.34894,-94.945114,0.0343613006724364,A7,concat,2,42,"[""price""]",37633,10972,9979,61283,60,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",530.2853889465332
0.5158094856914148,0.52680280791321,0.6380676328502416,0.5771213842523814,0.023340542172050102,0.0005275840521790087,0.02296919790020994,0.018033750355243683,-0.0011647939682006836,0.5183109865919552,0.5162114953180306,1.0860633850097656,174061.9375,-68.15855407714844,0.02718285892651874,A7,concat,3,42,"[""price""]",45822,12721,9994,61283,81,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",813.4704058170319
0.5035445281346921,0.531949531949532,0.5450375312760634,0.5384140061791967,0.001562370871408493,0.000365337822586298,0.019113812350923035,0.01490841805934906,-0.0057218074798583984,0.5254762959680992,0.5240108575023852,1.0876884460449219,1612.2911376953125,-63.009525299072266,0.030487125544027657,A7,concat,4,42,"[""price""]",53235,15339,4514,61283,76,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",914.484484910965
0.5207920792079208,0.538639988400754,0.6914200632793598,0.6055419722901385,0.01958539594585928,0.001250285655260086,0.03535937860398689,0.024291256442666054,-0.051500678062438965,0.4784158415841584,0.1934497560325758,1.0363852977752686,6868.3876953125,-88.60044860839844,0.023423119047485414,A7,concat,0,123,"[""price""]",22281,6372,10100,61283,37,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",195.81709623336792
0.5237031773424018,0.5546900894928737,0.625373692077728,0.5879149833128403,0.028762053420153772,0.0005216558929532766,0.022839787497988605,0.017711970955133438,0.0002493858337402344,0.543092071870876,1.4673786223598082,1.2684638500213623,106715840512.0,-37.67367935180664,0.034103455431268276,A7,concat,1,123,"[""price""]",29639,9112,9851,61283,66,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",465.60254883766174
0.48842569395731034,0.5017255546425636,0.5955911041747952,0.5446436535545447,-0.029895650977808243,0.0006265967385843396,0.02503191440110683,0.019106857478618622,-0.12397336959838867,0.4896282192604469,0.3726490260140804,1.0626511573791504,25111.64453125,-68.32530975341797,0.0356050632863442,A7,concat,2,123,"[""price""]",37633,10972,9979,61283,33,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",294.6175100803375
0.52171302781669,0.5284705203978665,0.7084057971014492,0.6053500660501981,0.03213618167431109,0.0005272867856547236,0.022962726006611752,0.018076542764902115,-0.0006006956100463867,0.5089053432059235,0.4745788824770327,1.0788555145263672,95357.4453125,-57.77558517456055,0.0004568792948453725,A7,concat,3,123,"[""price""]",45822,12721,9994,61283,44,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",479.4688880443573
