accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.503960396039604,0.5313959522573949,0.5717476270240089,0.5508337816030123,-0.00135464533609651,0.0012254503089934587,0.03500643239453942,0.023599756881594658,-0.030614018440246582,0.5182178217821782,0.019967196738321515,1.0036955,54.97315,-96.69237,0.04390466001377451,A3,concat,0,42,"[""price"", ""news""]",22281,6372,10100,114851,137,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",661.9315567016602
0.5331438432646431,0.5503140451690498,0.7694319880418535,0.6416828983248929,0.02504859278795108,0.0005216996069066226,0.022840744447294677,0.01769428513944149,0.00016558170318603516,0.5452238351436403,1.3905891511675657,1.252763,3.6263457e+10,-39.86059,0.03116363100576198,A3,concat,1,42,"[""price"", ""news""]",29639,9112,9851,114851,61,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",404.45769810676575
0.4881250626315262,0.5015177065767285,0.5801794771751854,0.5379884225759769,-0.02944530060031981,0.0005597423296421766,0.023658874226010346,0.018237853422760963,-0.004051685333251953,0.5076660988074957,-0.3038374520624878,0.95166177,-98.899254,-99.58103,0.03902515666402033,A3,concat,2,42,"[""price"", ""news""]",37633,10972,9979,114851,42,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",343.9417688846588
0.5121072643586152,0.526297273526825,0.5781642512077295,0.551012891344383,0.019508135613160345,0.0005306482780724764,0.023035804263634392,0.018038442358374596,-0.006979584693908691,0.5170102061236742,0.6795015265396889,1.1148036,1.8384838e+06,-69.64559,0.008888896710942479,A3,concat,3,42,"[""price"", ""news""]",45822,12721,9994,114851,94,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",917.2794330120087
0.4902525476295968,0.5208065208065208,0.5062552126772311,0.5134277860012688,-0.021596951106462085,0.00037434606929309666,0.019348024945536346,0.015051490627229214,-0.030520200729370117,0.5135135135135135,0.051674799493631254,1.0083232,32.346703,-80.000084,0.021755176836041817,A3,concat,4,42,"[""price"", ""news""]",53235,15339,4514,114851,124,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",1469.0807311534882
0.5205940594059406,0.5468832774147978,0.5764005211241392,0.5612540775643349,0.033742304005149194,0.0011846751440316439,0.03441911015746404,0.023287277668714523,0.0036782026290893555,0.5418811881188119,0.8465663411924129,1.1693997,1.1349159e+10,-91.111084,0.01989159062452164,A3,concat,0,123,"[""price"", ""news""]",22281,6372,10100,114851,71,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",355.07758593559265
0.5264440158359558,0.5489944373127942,0.719170403587444,0.6226644018442126,0.017977101800095728,0.0005213451222516596,0.022832983209639068,0.01766325533390045,0.0008449554443359375,0.5437011470916658,1.2909050871186152,1.2326738,8.913904e+09,-39.37706,0.052368043246093496,A3,concat,1,123,"[""price"", ""news""]",29639,9112,9851,114851,64,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",427.3086109161377
0.49393726826335305,0.5064979480164159,0.5778384705423332,0.5398213960269729,-0.017093859063757103,0.0005614555557258427,0.023695053402046654,0.018252184614539146,-0.007124900817871094,0.5059625212947189,-0.1851211311386885,0.97026455,-93.592186,-97.22688,0.0340752410355574,A3,concat,2,123,"[""price"", ""news""]",37633,10972,9979,114851,53,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",467.3240439891815
0.5127076245747448,0.5262343024255978,0.5911111111111111,0.556789224608664,0.01987761817756692,0.0005266523221507668,0.022948906774632356,0.018028730526566505,0.0006032586097717285,0.52171302781669,0.7238860866628011,1.1227468,3.4870492e+06,-68.76174,0.0009075618915291286,A3,concat,3,123,"[""price"", ""news""]",45822,12721,9994,114851,51,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",534.8915250301361
0.486929552503323,0.5215562565720294,0.41367806505421184,0.4613953488372093,-0.016552689459282705,0.00037418579449877143,0.019343882611791548,0.015035288408398628,-0.030078887939453125,0.5028799291094374,-0.23287451294139133,0.9633357,-71.715355,-81.39465,0.027155974559970094,A3,concat,4,123,"[""price"", ""news""]",53235,15339,4514,114851,121,20,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",1470.346762895584
