accuracy,precision,recall,f1,mcc,mse,rmse,mae,r2,directional_accuracy,sharpe_ratio,profit_factor,cumulative_return,max_drawdown,best_val_mcc,config_id,fusion_type,fold_idx,seed,modalities,n_train,n_val,n_test,n_params,epochs_trained,lookback,deadzone,batch_size,patience,grad_clip,hidden_dim,learning_rate,alpha,target_type,sequence_modalities,elapsed_s
0.5085148514851485,0.5416073245167854,0.49544016378187233,0.5174961119751167,0.018784697742841736,0.0014486133586615324,0.03806065368147968,0.026358038187026978,-0.21829593181610107,0.5357425742574258,0.41239747011422834,1.0791754,847432.5,-87.83431,-0.00033191004322235824,A3,concat,0,456,"[""price"", ""news""]",23116,6372,10100,62819,34,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",147.37168192863464
0.5304030047710893,0.5663619744058501,0.5788490284005979,0.5725374237664018,0.051744013937259116,0.0005212918040342629,0.022831815609676398,0.017653660848736763,0.0009471774101257324,0.543092071870876,1.3516752505302994,1.2448819,2.0974551e+10,-36.745026,0.03981770923654296,A3,concat,1,456,"[""price"", ""news""]",30474,9112,9851,62819,61,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",344.5979838371277
0.49073053412165546,0.5042226487523992,0.5124853687085447,0.5083204334365325,-0.01977464778088621,0.0005673004779964685,0.023818070408756217,0.018259959295392036,-0.017609357833862305,0.5095700972041287,-0.17683100452954723,0.97157705,-92.753296,-98.98819,0.05477655507858312,A3,concat,2,456,"[""price"", ""news""]",38468,10972,9979,62819,77,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",551.2383379936218
0.4911947168300981,0.5129757785467128,0.343768115942029,0.411662617146824,-0.0070535852086781,0.0007689183112233877,0.027729376322293796,0.021429896354675293,-0.4591304063796997,0.5171102661596958,0.6025476540700362,1.1011653,605611.7,-68.621315,-0.0001359877514891194,A3,concat,3,456,"[""price"", ""news""]",46657,12721,9994,62819,32,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",269.3815140724182
0.4942401417811254,0.5241495170096598,0.5204336947456214,0.5222849968612681,-0.015003880686795642,0.000366566440789029,0.01914592491338637,0.014891195110976696,-0.009103894233703613,0.5279131590607,0.5395270264094885,1.0903993,1762.3489,-42.648335,0.002457080623180424,A3,concat,4,456,"[""price"", ""news""]",54070,15339,4514,62819,71,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",688.3287558555603
0.5233663366336634,0.5475906691639707,0.5985482970407594,0.5719366886003913,0.03687652928072729,0.0011882935650646687,0.034471634209370876,0.023427851498126984,0.0006351470947265625,0.5288118811881188,0.15407732071735325,1.0288737,2837.92,-88.62304,0.040627371621428765,A7,concat,0,42,"[""price""]",23116,6372,10100,9251,42,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",154.92502808570862
0.5421784590396914,0.5571389793702497,0.7670029895366218,0.6454402515723271,0.04787498172075479,0.0005233129486441612,0.022876034373207284,0.017766794189810753,-0.002926349639892578,0.5428890467972795,1.3572534213551135,1.2460083,2.2687465e+10,-36.745026,0.045834211375513106,A7,concat,1,42,"[""price""]",30474,9112,9851,9251,51,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",248.69971084594727
0.49904800080168354,0.5095188127716984,0.6630901287553648,0.5762481986945833,-0.011819238518643733,0.0005621776217594743,0.023710285147156587,0.0182050671428442,-0.008420109748840332,0.5114740956007616,-0.10730537905849849,0.98265475,-79.663475,-96.66747,0.03307251649250176,A7,concat,2,42,"[""price""]",38468,10972,9979,9251,43,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",262.6768012046814
0.49469681809085453,0.5124378109452736,0.4975845410628019,0.5049019607843137,-0.010812995297000581,0.0005283891805447638,0.022986717480857587,0.018067417666316032,-0.002692699432373047,0.5188112867720632,0.6751267375832264,1.1140238,1.7260291e+06,-59.459602,0.009880758464154565,A7,concat,3,42,"[""price""]",46657,12721,9994,9251,86,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",626.9775049686432
0.4964554718653079,0.5227355401964351,0.5992493744787323,0.5583835243831358,-0.02125907892297644,0.00036396930227056146,0.01907797951226915,0.014941577799618244,-0.0019544363021850586,0.5268054940186088,0.5103721157010148,1.0853113,1490.3832,-39.677113,0.0023752737321331005,A7,concat,4,42,"[""price""]",54070,15339,4514,9251,54,1,0.005,64,30,1.0,64,0.0001,0.5,direction,"[""price""]",458.6801927089691
