experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_a4_retest_A7,e181c708e17aecdd3ff34d3394aba11732118be2d8b277b23d4253d014b513e4,1000,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.005412154772855197,0.512375989578114,0.6527757956329385,-0.1501959088534559,0.025322229434318385,-0.02487411426829222,0.018174171680866186,-0.46985463574516695,38427,10972,9979,195021,33,0.006415562224082922,1508.7125997543335,v3-3.0.0-dev,9a34e219e66a,0.8774426295219961,2.9551148999319254
v3_a4_retest_A4,a6c95104a0142183b6d0f1b3e1b908f819e30e4801c3a170e67ca7f91265bcb0,1000,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.033503598733733334,0.49934863212746766,0.18869762910035723,-0.11685713670767339,0.024952544686446095,0.600803630873954,0.014684883210580878,0.04036489288744205,38427,10972,9979,225185,53,0.006351638599936356,2939.3654108047485,v3-3.0.0-dev,9a34e219e66a,0.6715101713598557,1.76732899204079
v3_a4_retest_A4,3422d96ae966b625b9f10e8c8b088a0a9300a5991287ed26506adf9da6bb0612,789,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.018963148562174167,0.4916324280990079,0.09362158299088798,-0.7338209186005762,0.03108981583083069,0.3168569752476844,0.014349346432587989,0.0837175350749314,38427,10972,9979,225185,79,0.00660239080770547,4372.5851628780365,v3-3.0.0-dev,9a34e219e66a,0.6968634131676521,1.879266386452342
v3_a4_retest_A4,d915c476609d73004d4365e4f1903e48fe68beab59380ea2256cdc017166f9da,1234,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.031931029349687376,0.4941376891472091,0.6070983810709838,-0.12187751218814946,0.025008563795155633,-0.3488393413412309,0.014652470631433847,0.04459644470244084,38427,10972,9979,225185,68,0.006152182938493268,3770.3596239089966,v3-3.0.0-dev,9a34e219e66a,0.8054915322176571,2.3849329372753547
v3_a4_retest_A7,833788ad13c31b20fd74dc7ccd1d30721ae4530655f53a7489fcc3c03d40d9a3,1234,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.00022952031918534313,0.5045595751077262,0.5816551023861906,-0.1331651584668334,0.025134059367014763,-0.1629472379097659,0.014237847696658784,0.09790179263199228,38427,10972,9979,195021,111,0.006216894969879063,5093.008176803589,v3-3.0.0-dev,9a34e219e66a,0.7456658983866119,2.0319549671930446
v3_a4_retest_A7,dcb2b9c0580562b7e507451343bfd78e49b4c28a0b095e389305cbff816fa1c5,9999,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.014676081101193431,0.5093696763202725,0.5504132231404959,-0.042418524189664186,0.024106662648278918,0.3218561963495035,0.014194196488682514,0.10342472195893992,38427,10972,9979,195021,57,0.006229567811382147,2611.20604801178,v3-3.0.0-dev,9a34e219e66a,0.7598957811403948,2.090764092789638
v3_a4_retest_A4,586faa1a39aa96e6852b5db7da299be40eb4102e3f4e4cbc9194a6c995e418cd,9999,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.00708201497292479,0.4864214851187494,0.11926447843272041,-0.12051248331239983,0.024993344753090913,0.22683146300208185,0.014549797137844225,0.057939031984531764,38427,10972,9979,225185,44,0.006283590383545029,2449.594972848892,v3-3.0.0-dev,9a34e219e66a,0.829942880048101,2.3987330968527183
v3_a4_retest_A4,c731c2cfbbdd69980fad2e9c73193d6f59a638ffa491155a8aab228d78e2c8b9,5678,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.02841169289961169,0.5196913518388616,0.6420195683023376,-0.22282412922562278,0.026109468435169286,0.5006193822534701,0.014492362999346461,0.06536177048428515,38427,10972,9979,225185,77,0.006213939057669364,4267.0933928489685,v3-3.0.0-dev,9a34e219e66a,0.6500651367872532,1.845036036783648
v3_a4_retest_A7,98407b6f5ddda9e44a8f83a77a58d836720a7256d27d1537c119f48f8d8db294,5678,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.028043617956597357,0.5189898787453653,0.665924276169265,-0.07692686074499266,0.024502428739968427,0.10314945077636663,0.014087137555555287,0.11689845494724227,38427,10972,9979,195021,126,0.006110889574018318,5772.530743122101,v3-3.0.0-dev,9a34e219e66a,0.7756288205230986,2.079734043515581
v3_a4_retest_A4,6280e9a99fa1391348c4f342e7f9a772c09ef4ee0b2eeba18ec01d1f61d92b22,789,3,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.06636728493751907,0.49399639783870325,0.07193980546889338,-0.12014954264461064,0.024295791144662363,-0.29280408425814847,0.015497249794655176,-0.19926746981527477,46657,12721,9994,225185,44,0.0061487143926050696,2961.468710899353,v3-3.0.0-dev,9a34e219e66a,0.3803281969181509,1.1521804869509469
