experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_m8_A4,72953751878a32a5dac4bc3c8e26e8fc93c2206ba1d27ccb22e31e319bac7d78,123,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.004965956142604297,0.5288118811881188,0.6851888602235894,-0.12509014309159472,0.03657577112103224,0.08176468306640768,0.02686441640278168,-0.13461608674919967,23076,6372,10100,225185,47,0.005927843932129328,1624.653883934021,,,0.5933663366336633,1.1282031514096231
v3_m8_A5,e0b8ee796acebde4ef3a32530ca4d3ab41f3d78a12d4ddb34afbbc2bfc7f6496,123,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.0025253450719191746,0.5189108910891089,0.6417987467747881,-0.031045852010991304,0.03501376566354154,0.011242087759594541,0.024463464445159885,0.059129099057988244,23076,6372,10100,247793,37,0.0057361973697019715,1410.7874591350555,,,0.6914851485148514,1.411204934105615
v3_m8_A3,f2d8fff8bff6e4f7b7d2d63263bc09142cc37ae5a6bdaaeed027407f32db6349,123,0,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.022340589531578785,0.5249298705999457,0.6305418719211823,-0.041841295561183545,0.035171648811674616,0.25789228161993727,0.024932716566761343,0.02191105157724671,24047,6796,11051,233057,83,0.0056504475171450285,3008.7308881282806,,,0.6378608270744729,1.252427357205525
v3_m8_A6,c984852d17e2b3e5690d500446ff4c4d1ae81bb302bf3d55bc12f8d91b7984ef,123,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.028769672722592878,0.5350495049504951,0.6882634094530006,-0.03971219290589678,0.03516060988928764,0.22203233612189147,0.024561005124646186,0.05161126395067528,23076,6372,10100,225889,64,0.005624424578229986,2161.8831601142883,,,0.6031683168316831,1.214212814469303
v3_m8_A7,8c6753055b2cc898f71ed139f0cdc28dc3832ef5c41af42c38d108789e831078,123,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.008079954166233822,0.519009900990099,0.6502016129032259,-0.09656728280455873,0.03610916727931113,0.07092072866094254,0.02471603931342413,0.03960062122149033,23076,6372,10100,195021,77,0.006231627460799781,2104.395984888077,,,0.6017821782178218,1.258287590875514
v3_m8_A9,dd403abff55c5bfd7f6941c6d10e5bc4b5e191964bd504f584829f7490ba062b,123,0,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,-0.015655944234046926,0.49396039603960396,0.5223810858798243,-0.0657697648225013,0.03559848608036199,-0.2859940489449572,0.026015599646567262,-0.06404941439027523,23076,6372,10100,250737,47,0.005586422128797692,1799.7288630008698,,,0.5989108910891089,1.1225468641319378
v3_m8_A2,193114e981361939a12883bc9e2791288025282762b086196b7d81a26853974c,456,0,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,-0.008237669610307443,0.5198624558863452,0.6585585585585586,-0.13104051027494878,0.036646375253997776,0.11217791843885395,0.025309582928771883,-0.007880699805921543,24047,6796,11051,254961,37,0.006203603216495346,1551.5997428894043,,,0.5644738032757216,1.4617921196701544
v3_m8_A1,829e01bff3fa7e36da9afa2f3495e90d6d29cdaabbf9357bd6b872e10ff8c839,456,0,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.014246727157459086,0.5142521038820016,0.5785837651122625,-0.014943914279324844,0.0347146640063747,-0.02931629577498396,0.02394694678014412,0.09772390816006815,24047,6796,11051,277701,44,0.005796852853133278,2013.4566271305084,,,0.7583024160709438,1.6869761743669973
v3_m8_A8,5af71517c764e72be7286707f7fbbd1bff83facd4091f6e4cf90747fc4f1181b,123,0,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.01949696830164483,0.5191089108910891,0.5945404457801152,-0.03581144201832087,0.0350945908197123,0.07481046092935764,0.025644862632688042,-0.033938887751804314,23076,6372,10100,228833,90,0.005589655000339066,3087.622400045395,,,0.5891089108910891,1.1207864755853019
v3_m8_A4,e20b91ba49c6e005fff1e61a0028b0f92fc8598633823bd80e7ff78a6b2905cd,456,0,none,none,tft,quantile,"return,direction,volatility",none,60,tft,-0.033484486066540906,0.48445544554455444,0.509005186232909,-0.20604074413388296,0.03786873703235766,-0.5567836170179215,0.02513000390044771,0.007160087103403545,23076,6372,10100,225185,50,0.0059250130690056925,1731.6730279922485,,,0.6186138613861386,1.2509190728114665
